unique ID,Primary archt/firm,Primary archt/firm[1][Name],Primary archt/firm[1][Role],Primary archt/firm[1][Type],Primary archt/firm[2][Name],Primary archt/firm[2][Role],Primary archt/firm[2][Type],Primary archt/firm[3][Name],Primary archt/firm[3][Role],Primary archt/firm[3][Type],Primary archt/firm[4][Name],Primary archt/firm[4][Role],Primary archt/firm[4][Type],Primary archt/firm[5][Name],Primary archt/firm[5][Role],Primary archt/firm[5][Type],Primary archt/firm_flag
13992,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
13993,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
13994,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
13995,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
13996,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
13997,City of Austin Electrical Distribution Division,City of Austin Electrical Distribution Division,contributor,person,,,,,,,,,,,,,0
13998,Dannenbaum Engineers | engineers,Dannenbaum Engineers,engineers,person,,,,,,,,,,,,,0
13999,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14000,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14001,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14002,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14003,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14004,J. Robert Anderson,J. Robert Anderson,contributor,corporate,,,,,,,,,,,,,0
14005,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14006,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14007,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14008,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14009,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14010,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14011,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14012,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14013,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14014,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14015,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14016,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14017,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14018,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14019,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14020,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14021,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14022,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14023,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14024,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14025,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14026,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14027,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14028,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14029,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14030,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14031,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14032,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14033,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14034,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14035,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14036,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14037,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14038,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14039,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14040,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14041,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14042,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14043,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14044,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14045,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14046,"Jeryl Hart Engineers, Inc.","Jeryl Hart Engineers, Inc.",contributor,corporate,,,,,,,,,,,,,0
14047,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14048,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14049,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14050,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14051,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14052,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14053,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14054,Holt+Fatter Inc.; Austin Group Architects,Holt+Fatter Inc.,contributor,corporate,Austin Group Architects,contributor,corporate,,,,,,,,,,0
14055,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14056,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14057,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14058,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14059,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14060,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14061,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14062,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14063,J. Robinson & Associates Architects,J. Robinson & Associates Architects,contributor,corporate,,,,,,,,,,,,,0
14064,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14065,unidentified | contributor,,,,,,,,,,,,,,,,0
14066,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14067,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14068,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14069,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14070,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14071,Huygens & Tappe Architects,Huygens & Tappe Architects,contributor,corporate,,,,,,,,,,,,,0
14072,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14073,"Wilson, Morris, Crain and Anderson | architectural firm","Wilson, Morris, Crain and Anderson",architectural firm,corporate,,,,,,,,,,,,,0
14074,Huygens & Tappe Architects,Huygens & Tappe Architects,contributor,corporate,,,,,,,,,,,,,0
14075,"Wilson, Morris, Crain and Anderson | architectural firm","Wilson, Morris, Crain and Anderson",architectural firm,corporate,,,,,,,,,,,,,0
14076,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14077,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14078,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14079,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14080,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14081,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14082,Collins & Harris Designers,Collins & Harris Designers,contributor,corporate,,,,,,,,,,,,,0
14083,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14084,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14085,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14086,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14087,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14088,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14089,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14090,Lawrence W. Speck Associates,Lawrence W. Speck Associates,contributor,corporate,,,,,,,,,,,,,0
14127,unidentified | contributor,,,,,,,,,,,,,,,,0
14128,unidentified | contributor,,,,,,,,,,,,,,,,0
14129,unidentified | contributor,,,,,,,,,,,,,,,,0
17073,PSP Team (Page Southerland & Page),PSP Team (Page Southerland & Page),contributor,corporate,,,,,,,,,,,,,0
17074,unidentified | contributor,,,,,,,,,,,,,,,,0
17094,unidentified | contributor,,,,,,,,,,,,,,,,0
1009,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1010,Wyatt C. Hedrick,Wyatt C. Hedrick,contributor,person,,,,,,,,,,,,,0
1011,"Sanguinet, Staats, Hedrick and Gottlieb","Sanguinet, Staats, Hedrick and Gottlieb",contributor,corporate,,,,,,,,,,,,,0
1012,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1013,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1014,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1015,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1016,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1017,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1018,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1019,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1020,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1021,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1022,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1023,"Sanguinet, Staats, and Gottlieb | architectural firm","Sanguinet, Staats, and Gottlieb",architectural firm,corporate,,,,,,,,,,,,,0
1024,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1025,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1026,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1027,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1028,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1029,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1030,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1031,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1032,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1033,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1034,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1035,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1036,unidentified | contributor,,,,,,,,,,,,,,,,0
1037,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1038,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1039,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1040,Wyatt C. Hedrick,Wyatt C. Hedrick,contributor,person,,,,,,,,,,,,,0
1041,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1042,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1043,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1044,Sanguinet and Staats; Roy E. Lane,Sanguinet and Staats,contributor,corporate,Roy E. Lane,contributor,person,,,,,,,,,,0
1045,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1046,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1047,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1048,Marriot,Marriot,contributor,person,,,,,,,,,,,,,0
1049,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1050,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1051,"Sanguinet, Staats, and Gottlieb | architectural firm","Sanguinet, Staats, and Gottlieb",architectural firm,corporate,,,,,,,,,,,,,0
1052,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1053,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1054,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1055,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1056,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1057,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1058,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1059,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1060,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1061,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1062,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1063,Hedrick and Withers,Hedrick and Withers,contributor,corporate,,,,,,,,,,,,,0
1064,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1065,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1066,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1067,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1068,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1070,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1071,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1072,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1073,"Sanguinet, Staats, and Boelhauwe","Sanguinet, Staats, and Boelhauwe",contributor,corporate,,,,,,,,,,,,,0
1074,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1075,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1076,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1077,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1078,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1079,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1080,"Sanguinet, Staats, Hedrick and Gottlieb","Sanguinet, Staats, Hedrick and Gottlieb",contributor,corporate,,,,,,,,,,,,,0
1081,unidentified | contributor,,,,,,,,,,,,,,,,0
1082,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1083,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1084,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1085,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1086,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1087,unidentified | contributor,,,,,,,,,,,,,,,,0
1088,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1089,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1090,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1091,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1092,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1093,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1094,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1095,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1096,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1097,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1098,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1099,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1100,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1101,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1102,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1103,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1104,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1105,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1106,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1107,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1108,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1109,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1110,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1111,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1112,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1113,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1114,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1115,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1116,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1117,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1118,"Sanguinet, Staats, and Gottlieb | architectural firm","Sanguinet, Staats, and Gottlieb",architectural firm,corporate,,,,,,,,,,,,,0
1119,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1120,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1121,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1122,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1123,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1124,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1125,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1126,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1127,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1128,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1129,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1130,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1131,"Sanguinet, Staats, and Boelhauwe","Sanguinet, Staats, and Boelhauwe",contributor,corporate,,,,,,,,,,,,,0
1132,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1133,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1134,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1135,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1136,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1137,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1138,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1139,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1140,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1141,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1142,"Sanguinet, Staats and Hedrick","Sanguinet, Staats and Hedrick",contributor,corporate,,,,,,,,,,,,,0
1143,Hedrick and Horley,Hedrick and Horley,contributor,corporate,,,,,,,,,,,,,0
1144,"Sanguinet, Staats and Pate","Sanguinet, Staats and Pate",contributor,corporate,,,,,,,,,,,,,0
1145,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1146,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1147,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1148,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1149,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1150,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1151,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1152,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1153,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1154,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1155,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1156,Hedrick and Gottlieb,Hedrick and Gottlieb,contributor,corporate,,,,,,,,,,,,,0
1157,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1158,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1159,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1160,"Sanguinet, Staats and Nield","Sanguinet, Staats and Nield",contributor,corporate,,,,,,,,,,,,,0
1161,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1162,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1163,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1164,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1165,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1166,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1167,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1168,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1169,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1170,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1171,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1172,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1173,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1174,"Hedrick, Stanley and Lightfoot","Hedrick, Stanley and Lightfoot",contributor,corporate,,,,,,,,,,,,,0
1175,"Sanguinet, Staats, and Hedrick | architectural firm","Sanguinet, Staats, and Hedrick",architectural firm,corporate,,,,,,,,,,,,,0
1176,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1177,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1178,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1179,"Sanguinet, Staats and Pate","Sanguinet, Staats and Pate",contributor,corporate,,,,,,,,,,,,,0
1180,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1181,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1182,Hedrick and Withers,Hedrick and Withers,contributor,corporate,,,,,,,,,,,,,0
1183,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1184,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1185,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1186,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1187,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1188,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1189,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1190,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1191,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1192,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1193,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1194,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1195,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1196,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1197,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1198,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1199,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1200,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1201,"Hedrick, Stanley, and Morey","Hedrick, Stanley, and Morey",contributor,corporate,,,,,,,,,,,,,0
1202,Hedrick and Stanley,Hedrick and Stanley,contributor,corporate,,,,,,,,,,,,,0
1203,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1204,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1205,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1206,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
1207,"Hedrick, Stanley and Lightfoot","Hedrick, Stanley and Lightfoot",contributor,corporate,,,,,,,,,,,,,0
1208,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1209,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1210,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1211,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1212,Hedrick,Hedrick,contributor,person,,,,,,,,,,,,,0
1213,Sanguinet and Staats,Sanguinet and Staats,contributor,corporate,,,,,,,,,,,,,0
