unique ID,coll code,Collection,Set type
15374,UT,University of Texas Buildings collection,industrial design/furniture
15375,UT,University of Texas Buildings collection,architectural/measured
15376,UT,University of Texas Buildings collection,architectural/measured
15377,UT,University of Texas Buildings collection,"site/landscape 
electrical"
15378,UT,University of Texas Buildings collection,site/landscape 
15379,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15380,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15381,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15382,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15383,UT,University of Texas Buildings collection,"architectural/measured
structural
electrical"
15384,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors
industrial design/furniture"
15385,UT,University of Texas Buildings collection,industrial design/furniture
15386,UT,University of Texas Buildings collection,architectural/measured
15387,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
includes interiors"
15388,UT,University of Texas Buildings collection,architectural/measured
15389,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15390,UT,University of Texas Buildings collection,architectural/measured
15391,UT,University of Texas Buildings collection,site/landscape 
15392,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15393,UT,University of Texas Buildings collection,architectural/measured
15394,UT,University of Texas Buildings collection,architectural/measured
15395,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC"
15396,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15397,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
includes interiors
industrial design/furniture"
15398,UT,University of Texas Buildings collection,architectural/measured
15399,UT,University of Texas Buildings collection,design/studies and sketches
15400,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors
industrial design/furniture"
15401,UT,University of Texas Buildings collection,architectural/measured
15402,UT,University of Texas Buildings collection,architectural/measured
15403,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15404,UT,University of Texas Buildings collection,architectural/measured
15405,UT,University of Texas Buildings collection,"architectural/measured
site/landscape 
includes interiors
industrial design/furniture"
15406,UT,University of Texas Buildings collection,architectural/measured
15407,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
15408,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
electrical
industrial design/furniture"
15409,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
15410,UT,University of Texas Buildings collection,architectural/measured
15411,UT,University of Texas Buildings collection,architectural/measured
15412,UT,University of Texas Buildings collection,architectural/measured
15413,UT,University of Texas Buildings collection,"architectural/measured
includes interiors"
15414,UT,University of Texas Buildings collection,"architectural/measured
electrical
includes interiors"
15415,UT,University of Texas Buildings collection,"architectural/measured
structural
site/landscape 
preliminary"
15416,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
15417,UT,University of Texas Buildings collection,"architectural/measured
site/landscape "
15418,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
15419,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC
site/landscape "
15420,UT,University of Texas Buildings collection,site/landscape 
15421,UT,University of Texas Buildings collection,"architectural/measured
industrial design/furniture"
15422,UT,University of Texas Buildings collection,industrial design/furniture
15423,UT,University of Texas Buildings collection,"architectural/measured
mechanical/plumbing/HVAC"
15424,UT,University of Texas Buildings collection,architectural/measured
15425,UT,University of Texas Buildings collection,architectural/measured
15426,UT,University of Texas Buildings collection,architectural/measured
15427,UT,University of Texas Buildings collection,architectural/measured
15428,UT,University of Texas Buildings collection,architectural/measured
15429,UT,University of Texas Buildings collection,"structural
site/landscape "
15430,UT,University of Texas Buildings collection,structural
15431,UT,University of Texas Buildings collection,architectural/measured
15432,UT,University of Texas Buildings collection,"architectural/measured
structural
electrical"
15433,UT,University of Texas Buildings collection,architectural/measured
15434,UT,University of Texas Buildings collection,"architectural/measured
includes interiors
industrial design/furniture"
15435,UT,University of Texas Buildings collection,architectural/measured
15436,UT,University of Texas Buildings collection,architectural/measured
15437,UT,University of Texas Buildings collection,architectural/measured
15438,UT,University of Texas Buildings collection,structural
15439,UT,University of Texas Buildings collection,"architectural/measured
preliminary"
15440,UT,University of Texas Buildings collection,architectural/measured
15441,UT,University of Texas Buildings collection,architectural/measured
15442,UT,University of Texas Buildings collection,"architectural/measured
structural
electrical"
15443,UT,University of Texas Buildings collection,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical"
15444,UT,University of Texas Buildings collection,architectural/measured
15445,UT,University of Texas Buildings collection,architectural/measured
15446,UT,University of Texas Buildings collection,site/landscape 
15447,UT,University of Texas Buildings collection,mechanical/plumbing/HVAC
