unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:
9651,AA,"Ayres & Ayres, Architects records",Sidney Lanier High School. Annex and gymnasium,,San Luis St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Sidney Lanier High School,Contributor/Architect inferred by cataloger,,,,AAf339.1,AAr074,1950,1950,,,,,,,,,,,,,,,
9652,AA,"Ayres & Ayres, Architects records",Sidney Lanier High School. Annex and gymnasium.,,San Luis St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Sidney Lanier High School,Contributor/Architect inferred by cataloger,,,,AAf339,AAr074,1948,1948,,,,,,,,,,,,,,,
9653,AA,"Ayres & Ayres, Architects records",Singer Ranch headquarters residence.,,,,McMullen,Texas,United States,,Ayres and Ayres | architects,,Singer Ranch,Contributor/Architect inferred by cataloger,,,,AAf082,,1967-1968,1967-1968,,,,,,,,,,,,,,,
9654,AA,"Ayres & Ayres, Architects records",Singer Ranch. Ranch foreman’s house at headquarters residence.,,,,McMullen,Texas,,,Ayres and Ayres | architects,,,,"See Singer Ranch (folder 82). Date: Aug. 5, 1968, Aug. 13, 1968, Nov. 22, 1968.",,,AAf094,,1968,1968,"paper
prints (ex. bluelines)",,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9655,AA,"Ayres & Ayres, Architects records",Sketches for proposed apartment.,,Allensworth at Catalpa,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,San Pedro Rental Housing Project,,,,,AAf354,AAr083,undated,undated,,,,hr,,Thu Mar 16 00:00:00 CST 2006,,,,,,,,,
9656,AA,"Ayres & Ayres, Architects records",Small Spanish residence.,,,,,,,,Ayres and Ayres | architects,,,,"listed in paper finding aid as SH-3 under Pagenkopf appraisal 1989014 accession
1 rendering sent to Kilgarlin Center PCS Paper Lab 2 students for conservation work 8/28/2006",,, ," 
",undated,undated,boards,,"design/studies and sketches
presentation",nls,,Wed Aug 23 00:00:00 CDT 2006,,B prof. conservator,,,,,,1989014,
9657,AA,"Ayres & Ayres, Architects records",Smith Bros. Development Hotel.,,,San Antonio,,Texas,,,Ayres and Ayres | architects,,,,"See blueprints (blueprint folder 30)  See Annex to Plaza Hotel Building (folder 206)  Date: Feb. 15, 1926, May 15, 1926, July 23, 1926. See folder 312 for 1950’s Remodeling.",,,AAf216,,1926,1926,"paper
prints (ex. bluelines)
linens",,,hr,,Mon Mar 13 00:00:00 CST 2006,,"Sheets 12,15,18 and 19 are badly torn.",,,,,,,
9658,AA,"Ayres & Ayres, Architects records",Smith Brothers Development Co. store building.,,Villita St at Garden St,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Smith Brothers Development Co.,Contributor/Architect inferred by cataloger,13 sheets?,,,AAf188,,1926,1926,,,,,,,,,,,,,,,
9659,AA,"Ayres & Ayres, Architects records","Smith Brothers Properties, Inc. store and office building (Smith - Young Tower - transit tower).",,310 St. Mary's,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,Lloyd D. Royer | consulting mechanical engineer,"Smith Brothers Properties, Inc.",,,,,AAf443,"AAr170.01;
AAr170.02
-AAr171",1928-1930,1928-1930,,,,,,,,,,,,,,,
9660,AA,"Ayres & Ayres, Architects records","Smith Brothers Properties, Inc. store and office building (Smith - Young Tower - transit tower). Parking garage.",,310 St. Mary's,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,W. E. Simpson Co. | associate architect and engineers; Floyd A. Covington Co. | electrical engineers,"Smith Brothers Properties, Inc.",,,,,AAf443,,1955,1955,,,,,,,,,,,,,,,
9661,AA,"Ayres & Ayres, Architects records",Smith Brothers Properties. Federal Reserve Bank Building. Proposed Site plat of survey.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Walton and Arneson | engineers,,Smith Brothers Properties.,,,,,,AAr183,undated,undated,,,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9662,AA,"Ayres & Ayres, Architects records",Smith Brothers Properties. Topographic plats of city blocks 118 and 986.,,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,unidentified | contributor,,Smith Brothers Properties.,,,,,,AAr184-AAr184b,undated,undated,,,,hr,,Wed Mar 22 00:00:00 CST 2006,,,,,,,,,
9663,AA,"Ayres & Ayres, Architects records",South Texas Building (Wenger Building). Remodeling.,,603 Navarro,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Ayres and Ayres | architects,,Ann Lewis Shops.,Contributor/Architect inferred by cataloger,,,,AAf383,AAr111,1947,1947,,,,,,,,,,,,,,,
9664,AA,"Ayres & Ayres, Architects records",South Texas Building (Wenger Building). Sommers Drug Store. No. 1.,,603 Navarro,San Antonio,,Texas,,,Ayres and Ayres | architects,,,,"Date: june 3, 1947, 9-16-47.",,,AAf399,,1947,1947,prints (ex. bluelines),,,hr,,Mon Mar 13 00:00:00 CST 2006,,,,,,,,,
9665,AA,"Ayres & Ayres, Architects records",Southwest Research Institute.  Mechanical Science Building. Proposed remodeling.,,8500 Culebra Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Southwest Research Institute,,,,,AAf408,,1967,1967,,,,,,,,,,,,,,,
9666,AA,"Ayres & Ayres, Architects records",Southwest Research Institute.  Mechanical Science Building. Addition.,,8500 Culebra Rd,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Atlee B. Ayres and Robert M. Ayres | architects,,Southwest Research Institute,,,,,AAf408.1,,1970,1970,,,,,,,,,,,,,,,
