unique ID,coll code,Collection,Material types:
14182,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14183,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14184,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14301,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14304,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14305,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14306,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14307,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14308,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14329,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14330,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14349,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14350,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14461,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14667,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
14668,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
14669,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
14670,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
14671,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
14672,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
14673,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","photographic
drawings"
14674,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14675,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
14676,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15098,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15099,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15100,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15101,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15102,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15103,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15104,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
15647,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection","drawings
other (see Notes)"
16966,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
16975,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
16976,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
16977,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
16979,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
16980,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
16981,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
17002,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",photographic
17004,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17005,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17006,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17053,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17054,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",drawings
17130,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17144,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17179,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17180,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17318,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17319,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17331,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17332,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17333,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17334,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17335,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
17336,SOASW,"University of Texas at Austin, School of Architecture Archives: Student Work collection",
